Date,Open,High,Low,Close,Adj Close,Volume,Monthly Return,Monthly Risk Free Return,Equity Premium
10/1/1992,10,10,10,10,3.704555,0,0.018821875,0.002289045,0.01653283
11/1/1992,10,10.19,9.84,10.19,3.774942,0,0.010736757,0.002521818,0.008214939
12/1/1992,10.18,10.43,10.16,10.3,3.815691,0,0.033568468,0.002812707,0.030755761
1/1/1993,10.32,10.59,10.22,10.58,3.945952,0,0.033460175,0.002621561,0.030838614
2/1/1993,10.68,10.97,10.63,10.94,4.080218,0,0.020806165,0.002463629,0.018342536
3/1/1993,10.91,11.25,10.91,11.17,4.166001,0,0.001793877,0.002505193,-0.000711316
4/1/1993,11.16,11.46,10.97,11.12,4.173481,0,0.018709553,0.002455317,0.016254236
5/1/1993,11.16,11.39,11.06,11.33,4.2523,0,0.00703584,0.002471942,0.004563898
6/1/1993,11.43,11.43,11.18,11.41,4.282324,0,0.018376583,0.002604938,0.015771645
7/1/1993,11.4,11.57,11.23,11.55,4.361746,0,0.038221399,0.002580002,0.035641397
8/1/1993,11.59,12,11.54,12,4.531685,0,-0.006689381,0.002580002,-0.009269383
9/1/1993,11.99,12.08,11.82,11.92,4.501472,0,0.010960992,0.002563378,0.008397614
10/1/1993,12.01,12.01,11.88,11.98,4.551084,0,-0.018534688,0.002480255,-0.021014943
11/1/1993,12.03,12.03,11.66,11.76,4.467508,0,-0.002554795,0.002580002,-0.005134797
12/1/1993,11.77,12.12,11.73,11.73,4.456109,0,0.064982139,0.002671429,0.06231071
1/1/1994,11.71,12.28,11.71,12.28,4.755292,0,-0.036488499,0.002555066,-0.039043565
2/1/1994,12.23,12.28,11.77,11.84,4.584906,0,-0.05735727,0.002538442,-0.059895712
3/1/1994,11.77,12.03,11.18,11.18,4.329328,0,0.035515665,0.002887494,0.032628171
4/1/1994,11.01,11.48,11.01,11.41,4.48585,0,0.015652464,0.002962275,0.012690189
5/1/1994,11.43,11.61,11.2,11.59,4.556617,0,-0.034228701,0.003302873,-0.037531574
6/1/1994,11.64,11.81,11.18,11.2,4.403289,0,0.041212962,0.003585232,0.03762773
7/1/1994,11.26,11.6,11.26,11.6,4.588553,0,0.027212612,0.003543714,0.023668898
8/1/1994,11.7,11.93,11.56,11.92,4.715134,0,-0.041976667,0.003651658,-0.045628325
9/1/1994,11.86,11.86,11.35,11.43,4.521305,0,0.026874873,0.003892415,0.022982458
10/1/1994,11.4,11.7,11.18,11.67,4.644462,0,-0.041107214,0.003992021,-0.045099235
11/1/1994,11.53,11.55,11.02,11.2,4.457412,0,-0.007168341,0.004323971,-0.011492312
12/1/1994,11.07,11.41,11.03,11.12,4.425574,0,0.046089707,0.004755342,0.041334365
1/1/1995,11.15,11.46,11.15,11.42,4.634321,0,0.03780534,0.004722166,0.033083174
2/1/1995,11.43,11.9,11.43,11.86,4.812877,0,0.0216858,0.004987542,0.016698258
3/1/1995,11.79,12.14,11.64,12.12,4.918388,0,0.038389788,0.004937789,0.033451999
4/1/1995,12.13,12.52,12.13,12.52,5.110875,0,0.042992486,0.004888034,0.038104452
5/1/1995,12.54,13.07,12.54,13.07,5.335396,0,0.002292607,0.004879741,-0.002587134
6/1/1995,13.07,13.22,12.86,13.1,5.347642,0,0.039829049,0.004829983,0.034999066
7/1/1995,13.16,13.61,13.16,13.56,5.564932,0,0.008079323,0.004655812,0.003423511
8/1/1995,13.49,13.67,13.42,13.67,5.610075,0,0.029551837,0.004655812,0.024896025
9/1/1995,13.79,14.23,13.79,14.08,5.778337,0,-0.010739603,0.004531384,-0.015270987
10/1/1995,14.02,14.17,13.74,13.86,5.716612,0,0.050644089,0.004489905,0.046154184
11/1/1995,13.96,14.65,13.96,14.58,6.013581,0,0.014976142,0.004556271,0.010419871
12/1/1995,14.67,14.96,14.61,14.8,6.104319,0,0.041552129,0.004556271,0.036995858
1/1/1996,14.89,15.23,14.41,15.23,6.36331,0,0.009150549,0.004240994,0.004909555
2/1/1996,15.27,15.79,15.19,15.37,6.421805,0,0.0032477,0.004199503,-0.000951803
3/1/1996,15.51,15.85,15.23,15.42,6.442695,0,0.030767261,0.004174608,0.026592653
4/1/1996,15.6,15.7,15.15,15.59,6.644,0,0.01464465,0.004265888,0.010378762
5/1/1996,15.59,16.15,15.21,15.82,6.742015,0,-0.009526524,0.004274186,-0.01380071
6/1/1996,15.77,16.02,15.51,15.67,6.678092,0,-0.039229482,0.004307377,-0.043536859
7/1/1996,15.8,15.8,14.71,15,6.421186,0,0.027615287,0.004307377,0.02330791
8/1/1996,15.21,15.82,15.21,15.42,6.60098,0,0.03692337,0.004423535,0.032499835
9/1/1996,15.49,16.08,15.37,16,6.849266,0,0.037561434,0.004398645,0.033162789
10/1/1996,16.08,16.58,16.08,16.540001,7.111427,0,0.073978584,0.004274186,0.069704398
11/1/1996,16.49,17.809999,16.49,17.809999,7.657469,0,-0.045371092,0.004299079,-0.049670171
12/1/1996,17.799999,17.799999,17.02,17.02,7.317805,0,0.073679737,0.004265888,0.069413849
1/1/1997,16.969999,17.860001,16.969999,17.799999,7.877339,0,0.00727694,0.004332269,0.002944671
2/1/1997,17.809999,18.459999,17.67,17.93,7.934871,0,-0.057388067,0.004282484,-0.061670551
3/1/1997,17.99,18.469999,16.93,16.93,7.492324,0,0.058973351,0.004340566,0.054632785
4/1/1997,16.959999,17.57,16.42,17.57,7.94746,0,0.060725011,0.004448424,0.056276587
5/1/1997,17.540001,18.67,17.540001,18.67,8.445024,0,0.03370537,0.004390348,0.029315022
6/1/1997,18.629999,19.73,18.6,19.309999,8.734518,0,0.080299217,0.004124815,0.076174402
7/1/1997,19.48,20.85,19.48,20.85,9.464822,0,-0.046131786,0.004365458,-0.050497244
8/1/1997,20.690001,20.99,19.879999,19.91,9.038111,0,0.05330025,0.004365458,0.048934792
9/1/1997,20.49,21.17,20.280001,21,9.532914,0,-0.034522157,0.00435716,-0.038879317
10/1/1997,21.200001,21.709999,19.469999,20.219999,9.209433,0,0.037373563,0.004207801,0.033165762
11/1/1997,20.73,21.139999,19.950001,20.99,9.560135,0,-0.006692123,0.004332269,-0.011024392
12/1/1997,21.4,21.629999,20.120001,20.85,9.496371,0,0.015811892,0.004340566,0.011471326
1/1/1998,20.879999,20.879999,19.719999,20.59,9.64772,0,0.072580769,0.004456721,0.068124048
2/1/1998,21.01,22.139999,21.01,22.139999,10.373997,0,0.029374614,0.004315674,0.02505894
3/1/1998,22.129999,23.440001,22.01,22.799999,10.683249,0,0.031258099,0.004423535,0.026834564
4/1/1998,22.9,23.52,22.620001,23.07,11.022461,0,-0.014407907,0.004290781,-0.018698688
5/1/1998,23.360001,23.360001,22.66,22.74,10.864789,0,0.004387959,0.00415801,0.000229949
6/1/1998,22.809999,23.09,22.16,22.84,10.912568,0,-0.01862663,0.004182906,-0.022809536
7/1/1998,23.23,23.74,22.35,22.35,10.711185,0,-0.175632953,0.004240994,-0.179873947
8/1/1998,22.110001,22.110001,18.75,18.75,8.98589,0,0.055498009,0.004240994,0.051257015
9/1/1998,19.360001,20.93,19.049999,19.82,9.498687,0,0.079198129,0.004124815,0.075073314
10/1/1998,19.33,21.379999,18.85,21.379999,10.281557,0,0.051059076,0.003635052,0.047424024
11/1/1998,21.59,23.02,21.59,22.5,10.820157,0,0.000444811,0.003601839,-0.003157028
